VARIABLES = "Iteration", "EXP[Density]", "DEV[Density]"
ZONE T="RPROP"
112	-790.28	53.1133271281
113	-795.14	51.7841511117
114	-800.02	50.3885930882
115	-804.89	48.9516492429
116	-809.78	47.4920014938
117	-814.64	46.0276560966
118	-819.50	44.5502432852
119	-824.40	43.1155241417
120	-829.30	41.6979440209
121	-834.23	40.3177121885
122	-839.20	38.9762788596
123	-844.22	37.6614029312
124	-849.32	36.3791605509
125	-854.49	35.1219765192
126	-859.71	33.8626762893
127	-864.89	32.5853910697
128	-870.04	31.2516884994
129	-875.25	30.0260712376
130	-880.45	28.9726396742
131	-885.52	28.1212493994
132	-890.45	27.4034741102
133	-895.14	26.8244574112
134	-899.67	26.1208707505
135	-903.91	25.4074508711
136	-907.83	24.7661199572
137	-911.47	24.193284775
138	-914.65	23.7210138748
139	-917.68	23.2461272002
140	-920.57	22.7116201574
141	-923.32	22.2357551797
142	-925.99	21.7261490212
143	-928.54	21.2475620014
144	-931.05	20.8300405914
145	-933.49	20.4888383026
146	-935.91	20.2078157835
147	-938.25	20.0145237145
148	-940.56	19.8509711007
149	-942.83	19.6911913703
150	-945.01	19.5113958723
151	-947.17	19.30210729
152	-949.24	19.1094617599
153	-951.29	18.9712252283
154	-953.24	18.8300085909
155	-955.11	18.6831384854
156	-956.89	18.5275872506
157	-958.64	18.399968086
158	-960.34	18.2557842713
159	-961.98	18.1141133868
160	-963.61	17.9191736791
161	-965.18	17.7121301031
162	-966.73	17.5252033869
163	-968.23	17.3366727176
164	-969.71	17.1877332908
165	-971.12	17.0564704237
166	-972.50	16.9322334573
167	-973.85	16.8240427548
168	-975.16	16.7392655039
169	-976.45	16.681423835
170	-977.73	16.6317237253
171	-979.02	16.6235303364
172	-980.27	16.6253692704
173	-981.51	16.649855675
174	-982.77	16.7153998603
175	-984.00	16.7938959825
176	-985.19	16.8700324537
177	-986.36	16.9810060035
178	-987.49	17.1088890644
179	-988.59	17.200603844
180	-989.65	17.2833437
181	-990.66	17.3590204428
182	-991.68	17.4663447727
183	-992.70	17.5285620017
184	-993.72	17.573781868
185	-994.69	17.5966273002
186	-995.66	17.5808227786
187	-996.65	17.5764368199
188	-997.64	17.5845793983
189	-998.63	17.57160845
190	-999.61	17.5494997871
191	-1000.57	17.524928945
192	-1001.52	17.4996097991
193	-1002.46	17.522915447
194	-1003.36	17.5036822449
195	-1004.33	17.530022084
196	-1005.27	17.5372047385
197	-1006.17	17.5610455162
198	-1007.04	17.5900705294
199	-1007.88	17.6081288067
200	-1008.68	17.6102734465
201	-1009.43	17.5932868304
202	-1010.17	17.5939919158
203	-1010.90	17.6103356898
204	-1011.59	17.622252252
205	-1012.27	17.6264613629
206	-1012.94	17.6431877113
207	-1013.58	17.6540698838
208	-1014.21	17.6667722578
209	-1014.85	17.6887650386
210	-1015.45	17.7263586768
211	-1016.03	17.7735418346
212	-1016.60	17.8273980466
213	-1017.16	17.8810397782
214	-1017.71	17.9330969298
215	-1018.24	17.9927404596
216	-1018.78	18.0556054382
217	-1019.32	18.1204431226
218	-1019.85	18.1661733481
219	-1020.37	18.1905996957
220	-1020.90	18.2242554792
221	-1021.43	18.2378017145
222	-1021.96	18.240109676
223	-1022.48	18.2292812349
224	-1023.01	18.2272240558
225	-1023.53	18.2055688562
226	-1024.03	18.186548179
227	-1024.53	18.1521598274
228	-1025.00	18.1062158032
229	-1025.54	18.0854904508
230	-1026.07	18.067219137
231	-1026.57	18.0349754533
232	-1027.06	17.9970115016
233	-1027.57	17.9372535381
234	-1028.05	17.8784152181
235	-1028.55	17.7980634368
236	-1029.03	17.7250348506
237	-1029.52	17.6437487123
238	-1030.01	17.57005969
239	-1030.48	17.48940538
240	-1030.92	17.4189669945
241	-1031.36	17.3432567572
242	-1031.80	17.2650633776
243	-1032.22	17.1881913989
244	-1032.62	17.1127503826
245	-1033.04	17.075021088
246	-1033.44	17.0254301577
247	-1033.82	16.9835157547
248	-1034.18	16.9521173587
249	-1034.52	16.9478935643
250	-1034.85	16.950380684
251	-1035.19	16.9283014115
252	-1035.50	16.9220690057
253	-1035.82	16.913225266
254	-1036.12	16.9067544885
255	-1036.43	16.9075108425
256	-1036.74	16.9114507151
257	-1037.04	16.9228728809
258	-1037.33	16.9402925991
259	-1037.63	16.9622337313
260	-1037.92	17.0065614204
261	-1038.20	17.0522481154
262	-1038.46	17.1129722777
263	-1038.74	17.1628914826
264	-1039.01	17.2255503947
265	-1039.28	17.306714131
266	-1039.53	17.3913505798
267	-1039.77	17.480649392
268	-1040.01	17.5741546751
269	-1040.24	17.6573209082
270	-1040.46	17.7360818625
271	-1040.67	17.8091639657
272	-1040.89	17.8844852826
273	-1041.11	17.9514890503
274	-1041.32	18.0134533431
275	-1041.52	18.079252546
276	-1041.72	18.1383603782
277	-1041.92	18.1920744758
278	-1042.12	18.2438845586
279	-1042.31	18.2916795037
280	-1042.49	18.3339128639
281	-1042.67	18.3776893267
282	-1042.84	18.4160812881
283	-1043.04	18.4516521886
284	-1043.22	18.4808927755
285	-1043.41	18.5060901627
286	-1043.60	18.5256088831
287	-1043.78	18.5385601191
288	-1043.97	18.5421598766
289	-1044.15	18.5332912661
290	-1044.35	18.5440720942
291	-1044.56	18.5439551903
292	-1044.77	18.5465120231
293	-1044.97	18.5476587516
294	-1045.18	18.5475776723
295	-1045.38	18.551122766
296	-1045.59	18.5572755053
297	-1045.80	18.5691220387
298	-1046.00	18.5879482823
299	-1046.21	18.6244842628
300	-1046.41	18.6559921503
301	-1046.58	18.7005594405
302	-1046.76	18.7452777651
303	-1046.93	18.7868017336
304	-1047.10	18.8298153576
305	-1047.27	18.8741200722
306	-1047.42	18.9202802704
307	-1047.58	18.958681758
308	-1047.73	18.9925594098
309	-1047.89	19.0383119747
310	-1048.04	19.0780013119
311	-1048.19	19.1117414649
312	-1048.34	19.1469556109
313	-1048.48	19.1828116651
314	-1048.63	19.2241068826
315	-1048.77	19.2656957509
316	-1048.92	19.3175448776
317	-1049.06	19.3674573737
318	-1049.21	19.4123495985
319	-1049.36	19.4734117241
320	-1049.50	19.5311968118
321	-1049.65	19.5887851251
322	-1049.81	19.6480799786
323	-1049.96	19.7100906038
324	-1050.10	19.7756014458
325	-1050.25	19.8426072167
326	-1050.40	19.9131797977
327	-1050.56	19.9840073348
328	-1050.71	20.0488457326
329	-1050.87	20.1387933228
330	-1051.03	20.2218128336
331	-1051.19	20.3067116754
332	-1051.36	20.3973198362
333	-1051.53	20.4932403557
334	-1051.70	20.5917744322
335	-1051.88	20.6900773698
336	-1052.04	20.7798451467
337	-1052.20	20.8622858897
338	-1052.36	20.9427239895
339	-1052.53	21.0343790443
340	-1052.68	21.1133101066
341	-1052.83	21.1874667869
342	-1052.98	21.2593178431
343	-1053.13	21.3324294454
344	-1053.29	21.409206291
345	-1053.44	21.4893988875
346	-1053.60	21.5587488168
347	-1053.77	21.6330615381
348	-1053.93	21.7132910114
349	-1054.09	21.7896749966
350	-1054.24	21.8640691953
351	-1054.39	21.9318665021
352	-1054.52	21.9993218201
353	-1054.66	22.0640934552
354	-1054.80	22.1325466085
355	-1054.93	22.1933409773
356	-1055.06	22.2464008497
357	-1055.19	22.3000472498
358	-1055.31	22.3486871541
359	-1055.43	22.4059298838
360	-1055.54	22.4505360067
361	-1055.64	22.4900965355
362	-1055.73	22.5209861201
363	-1055.81	22.5441067542
364	-1055.88	22.5566473218
365	-1055.95	22.575757787
366	-1056.02	22.5885166669
367	-1056.09	22.6004913096
368	-1056.15	22.6127372919
369	-1056.21	22.6284087055
370	-1056.28	22.6526761483
371	-1056.35	22.6708194306
372	-1056.42	22.6880060678
373	-1056.49	22.707115616
374	-1056.56	22.7237485662
375	-1056.64	22.7382041468
376	-1056.71	22.7546362905
377	-1056.79	22.7689862957
378	-1056.86	22.7781685724
379	-1056.93	22.7894745432
380	-1057.00	22.7999091424
381	-1057.08	22.808789385
382	-1057.16	22.821087646
383	-1057.24	22.8299625836
384	-1057.32	22.8371761022
385	-1057.40	22.8439567747
386	-1057.49	22.8484952164
387	-1057.57	22.8523233976
388	-1057.65	22.8546558225
389	-1057.73	22.865765585
390	-1057.80	22.8747640544
391	-1057.88	22.8858482901
392	-1057.96	22.8983204226
393	-1058.03	22.9105217022
394	-1058.11	22.9223757546
395	-1058.18	22.9345881316
396	-1058.26	22.9480625203
397	-1058.33	22.9627654357
398	-1058.40	22.9782600453
399	-1058.47	22.9932071527
400	-1058.54	23.008101719
401	-1058.61	23.0210899925
402	-1058.68	23.0316185276
403	-1058.76	23.0413214332
404	-1058.83	23.049147399
405	-1058.90	23.0555847081
406	-1058.97	23.0589803689
407	-1059.04	23.0614533909
408	-1059.11	23.0631337345
409	-1059.18	23.0646579956
410	-1059.25	23.0633795078
411	-1059.32	23.0605776619
412	-1059.39	23.0712558864
413	-1059.47	23.0762178578
414	-1059.54	23.0814136492
415	-1059.61	23.0965952902
416	-1059.70	23.0951873294
417	-1059.78	23.1008667553
418	-1059.86	23.1075296533
419	-1059.94	23.109840862
420	-1060.01	23.1140770229
421	-1060.08	23.1148210991
422	-1060.15	23.1222066796
423	-1060.22	23.1261242324
424	-1060.30	23.1294821732
425	-1060.37	23.1319455398
426	-1060.44	23.1317600303
427	-1060.51	23.1308940991
428	-1060.59	23.1284549044
429	-1060.66	23.1236979655
430	-1060.73	23.115170681
431	-1060.80	23.1051488396
432	-1060.87	23.1033373732
433	-1060.94	23.0979302105
434	-1061.01	23.0935278754
435	-1061.08	23.0885405065
436	-1061.15	23.0838120807
437	-1061.21	23.0802557958
438	-1061.28	23.0788194193
439	-1061.34	23.0782421813
440	-1061.40	23.0787881436
441	-1061.45	23.0803891073
442	-1061.51	23.0807621615
443	-1061.56	23.0818101437
444	-1061.61	23.0819945193
445	-1061.66	23.084591417
446	-1061.70	23.0801168784
447	-1061.75	23.0749691718
448	-1061.80	23.0700726447
449	-1061.84	23.0649893921
450	-1061.89	23.0594221947
451	-1061.94	23.0537799735
452	-1061.98	23.0471095994
453	-1062.03	23.0400178021
454	-1062.08	23.0336005957
455	-1062.12	23.027658119
456	-1062.17	23.0257804262
457	-1062.21	23.0212633411
458	-1062.26	23.0179916288
459	-1062.30	23.0131376479
460	-1062.34	23.0090636018
461	-1062.39	23.0053150323
462	-1062.43	23.0005127395
463	-1062.47	22.9961552593
464	-1062.51	22.9969818609
465	-1062.55	22.9956260529
466	-1062.59	22.9930606015
467	-1062.63	22.9906923411
468	-1062.66	22.9891441134
469	-1062.70	22.9882168032
470	-1062.73	22.9874211547
471	-1062.76	22.9873045796
472	-1062.80	22.9868428814
473	-1062.83	22.9870657651
474	-1062.86	22.9875053733
475	-1062.89	22.9862817456
476	-1062.92	22.9846707953
477	-1062.95	22.9827261955
478	-1062.98	22.9815983703
479	-1063.01	22.9805959262
480	-1063.04	22.9795454382
481	-1063.07	22.9790890304
482	-1063.10	22.979343
483	-1063.13	22.9799244194
484	-1063.16	22.9781575415
485	-1063.19	22.9830119506
486	-1063.23	22.985527059
487	-1063.26	22.988087379
488	-1063.29	22.9905325938
489	-1063.33	22.9936821953
490	-1063.36	22.997057958
491	-1063.40	22.9997905838
492	-1063.43	23.0025311943
493	-1063.47	23.0052948787
494	-1063.50	23.0079394966
495	-1063.54	23.0126151464
496	-1063.57	23.0169400247
497	-1063.60	23.0206854421
498	-1063.64	23.0245294762
499	-1063.67	23.0292279383
500	-1063.70	23.0337923437
501	-1063.74	23.0387703472
502	-1063.77	23.042766983
503	-1063.80	23.0466579153
504	-1063.83	23.0545981051
505	-1063.86	23.0610669561
506	-1063.89	23.0679964347
507	-1063.92	23.0754243741
508	-1063.95	23.0829035197
509	-1063.98	23.0912070925
510	-1064.01	23.0994001368
511	-1064.04	23.1079593957
512	-1064.07	23.1165020768
513	-1064.10	23.1277497142
514	-1064.13	23.1381840642
515	-1064.16	23.1486396022
516	-1064.19	23.159862034
517	-1064.22	23.1712187137
518	-1064.25	23.1823585043
519	-1064.27	23.1942808672
520	-1064.30	23.206571332
521	-1064.33	23.2193520172
522	-1064.36	23.2321543115
523	-1064.39	23.2496165753
524	-1064.41	23.2660899461
525	-1064.44	23.2831849969
526	-1064.47	23.30104249
527	-1064.50	23.3187616109
528	-1064.53	23.3386640675
529	-1064.55	23.3582877942
530	-1064.58	23.3789107352
531	-1064.61	23.398773574
532	-1064.64	23.4174546963
533	-1064.67	23.4374854453
534	-1064.70	23.4561460084
535	-1064.72	23.4728984739
536	-1064.76	23.4933471597
537	-1064.79	23.5118444005
538	-1064.82	23.5284811053
539	-1064.84	23.5436228686
540	-1063.00	24.1817273341
541	-1063.03	24.1998111253
542	-1063.06	24.2186435595
543	-1063.09	24.2385273692
544	-1063.12	24.2575798412
545	-1063.16	24.2764643997
546	-1063.19	24.2964389406
547	-1063.22	24.3158162366
548	-1063.26	24.3351778165
549	-1063.29	24.3545406997
550	-1063.33	24.3737043183
551	-1063.36	24.3919934046
552	-1063.40	24.4095343383
553	-1063.43	24.4264454281
554	-1063.46	24.4426861476
555	-1063.49	24.4585040068
556	-1063.53	24.472700136
557	-1063.56	24.4873387664
558	-1063.59	24.501755131
559	-1063.62	24.5157324833
560	-1063.65	24.5303962961
561	-1063.68	24.5453036077
562	-1063.72	24.5605175066
563	-1063.75	24.5755898663
564	-1063.78	24.5907813186
565	-1063.81	24.6042504204
566	-1063.84	24.6184368157
567	-1063.87	24.6328143749
568	-1063.90	24.6468576316
569	-1063.93	24.6609698737
570	-1063.96	24.6749895643
571	-1063.99	24.688999182
572	-1064.02	24.7024386369
573	-1064.05	24.7171620815
574	-1064.08	24.7296834189
575	-1064.11	24.7418351033
576	-1064.13	24.7517540899
577	-1064.16	24.7632727514
578	-1064.18	24.7737140641
579	-1064.21	24.7840249427
580	-1064.23	24.7947962691
581	-1064.26	24.8046277543
582	-1064.28	24.8161328172
583	-1064.31	24.8269737657
584	-1064.33	24.8357184162
585	-1064.36	24.8442424266
586	-1064.38	24.851950308
587	-1064.40	24.8585458416
588	-1064.42	24.865480318
589	-1064.44	24.8713194117
590	-1064.45	24.8769937191
591	-1064.47	24.8819014502
592	-1064.49	24.8859073574
593	-1064.50	24.8887827935
594	-1066.91	25.4814381795
595	-1066.92	25.4826958542
596	-1066.94	25.4836533148
597	-1066.95	25.484507753
598	-1066.97	25.4848234442
599	-1066.98	25.4851109025
600	-1066.99	25.4845453265
601	-1067.01	25.4824577781
602	-1067.02	25.4799586734
603	-1067.03	25.4774895657
604	-1067.04	25.4744607594
605	-1067.05	25.4710583769
606	-1067.06	25.467512787
607	-1067.07	25.4633622622
608	-1067.09	25.4586377592
609	-1067.10	25.454402577
610	-1067.11	25.4491349165
611	-1067.12	25.4434607526
612	-1067.14	25.4375011909
613	-1067.15	25.4317803812
614	-1067.16	25.426320102
615	-1067.18	25.4208308616
616	-1067.19	25.4150514906
617	-1067.21	25.4097417202
618	-1067.22	25.4046953295
619	-1067.24	25.3987673263
620	-1067.25	25.3938875516
621	-1067.27	25.3883542168
622	-1067.28	25.383575004
623	-1067.30	25.3794790864
624	-1067.32	25.3757184824
625	-1067.34	25.3725172339
626	-1067.35	25.3686529177
627	-1067.37	25.3651722531
628	-1067.39	25.3612513574
629	-1067.41	25.3572966887
630	-1067.44	25.3525491928
631	-1067.46	25.3478246851
632	-1067.48	25.3428438839
633	-1067.51	25.3377640391
634	-1067.53	25.3344866296
635	-1067.55	25.3338231362
636	-1067.58	25.3335407753
637	-1067.60	25.3332418587
638	-1067.63	25.3338013052
639	-1067.65	25.3363966135
640	-1067.68	25.341194547
641	-1067.70	25.34538912
642	-1067.73	25.3515977504
643	-1067.75	25.3579898141
644	-1067.78	25.3646270083
645	-1067.80	25.3708238502
646	-1067.83	25.377764519
647	-1067.86	25.3842869167
648	-1067.88	25.3918522815
649	-1067.91	25.3987552757
650	-1067.94	25.406196412
651	-1067.97	25.4142611806
652	-1067.99	25.4212145149
653	-1068.02	25.4281130525
654	-1068.05	25.4350428571
655	-1068.08	25.4417810248
656	-1068.11	25.4489417504
657	-1068.13	25.4551452952
658	-1068.16	25.4620203465
659	-1068.19	25.4683115249
660	-1068.22	25.47435091
661	-1068.25	25.4803144618
662	-1068.28	25.4859187942
663	-1068.31	25.491827026
664	-1068.34	25.4981883863
665	-1068.37	25.5048813532
666	-1068.39	25.5107325537
667	-1068.42	25.518032666
668	-1068.45	25.5258653792
669	-1068.49	25.5354046808
670	-1068.52	25.5453085321
671	-1068.55	25.5547333381
672	-1068.59	25.5653865761
673	-1068.62	25.5767510192
674	-1068.66	25.5887899675
675	-1068.69	25.6018948653
676	-1068.72	25.6157417251
677	-1068.76	25.6306977801
678	-1068.79	25.6484918911
679	-1068.82	25.6656983262
680	-1068.86	25.6826839608
681	-1068.89	25.6983731322
682	-1068.92	25.7136021088
683	-1068.95	25.7275034153
684	-1068.98	25.7404278464
685	-1069.01	25.7518547945
686	-1069.04	25.7615293132
687	-1069.07	25.770416709
688	-1069.10	25.7782053016
689	-1069.12	25.7852921695
690	-1069.15	25.7926207965
691	-1069.18	25.7982962104
692	-1069.20	25.8028556528
693	-1069.22	25.8055711413
694	-1069.25	25.8079665441
695	-1069.27	25.8093965557
696	-1069.29	25.8098793709
697	-1069.31	25.8098399895
698	-1069.34	25.8104270513
699	-1069.36	25.8110022551
700	-1069.38	25.810587036
701	-1069.40	25.8103826005
702	-1072.30	26.4530470799
703	-1072.33	26.4500828021
704	-1072.35	26.4462021245
705	-1072.38	26.4426341026
706	-1072.40	26.4391826237
707	-1072.42	26.4355742325
708	-1072.44	26.4344783929
709	-1072.46	26.4323552029
710	-1072.48	26.4307454897
711	-1072.50	26.4295768789
712	-1072.52	26.4285371575
713	-1072.54	26.4277247602
714	-1072.56	26.4271970605
715	-1072.58	26.4266923799
716	-1072.60	26.4270368715
717	-1072.61	26.4273016586
718	-1072.63	26.4273492482
719	-1072.64	26.4272753852
720	-1072.66	26.4271047276
721	-1072.67	26.4278761376
722	-1072.69	26.42855508
723	-1072.70	26.4291904935
724	-1072.71	26.4303077464
725	-1072.73	26.4310276938
726	-1072.74	26.4329930183
727	-1072.75	26.4349303241
728	-1072.77	26.4368307066
729	-1072.78	26.4393907501
730	-1072.80	26.4427260932
731	-1072.81	26.4461968874
732	-1072.83	26.4503318784
733	-1072.84	26.4544429332
734	-1072.86	26.459029359
735	-1072.29	28.9409703529
736	-1072.32	28.9472656147
737	-1072.34	28.9535339397
738	-1072.36	28.9608105371
739	-1072.38	28.9681032546
740	-1072.40	28.9760202696
741	-1072.41	28.9840393418
742	-1072.44	28.9924969328
743	-1072.46	29.0019128036
744	-1072.48	29.0112992568
745	-1072.50	29.0210641391
746	-1072.52	29.031444991
747	-1072.54	29.0421191473
748	-1070.24	31.8545883618
749	-1070.27	31.8702405121
750	-1070.30	31.8866373705
751	-1070.33	31.9035585742
752	-1070.36	31.921115806
753	-1070.39	31.9393445581
754	-1070.42	31.9591553549
755	-1070.45	31.978661279
756	-1070.49	31.9989391496
757	-1070.52	32.0196351322
758	-1070.56	32.0403679863
759	-1070.59	32.0608860639
760	-1070.63	32.0804328493
761	-1070.66	32.0977646729
762	-1070.69	32.1167395917
763	-1070.72	32.1338929761
764	-1070.74	32.1512007863
765	-1070.77	32.1688388305
766	-1070.80	32.1854560275
767	-1070.82	32.2032630381
768	-1070.85	32.2210673752
769	-1070.88	32.2379429369
770	-1070.90	32.2532837212
771	-1070.92	32.2683488453
772	-1070.94	32.2829339203
773	-1070.96	32.297151218
774	-1070.98	32.3103656386
775	-1071.00	32.3226331198
776	-1071.02	32.3331369449
777	-1071.03	32.3432997497
778	-1071.04	32.351316151
779	-1071.06	32.358752992
780	-1071.07	32.3670655374
781	-1071.08	32.3744033042
782	-1078.82	31.6240828589
783	-1078.83	31.6304764902
784	-1078.85	31.6367303884
785	-1078.86	31.6434904154
786	-1078.87	31.6501409212
787	-1078.88	31.6575811247
788	-1093.14	16.9327709191
789	-1093.15	16.9370840466
790	-1093.16	16.9400242719
791	-1093.17	16.9414412118
792	-1093.19	16.9414412118
793	-1093.20	16.939660947
794	-1093.21	16.9366141933
795	-1093.22	16.934683414
796	-1093.23	16.9330538986
797	-1093.24	16.9300518999
798	-1093.25	16.9273066966
799	-1093.25	16.924305195
800	-1093.26	16.9213040081
801	-1093.27	16.9175940665
802	-1093.28	16.9130701333
803	-1093.29	16.9082906982
804	-1093.30	16.9032563431
805	-1093.31	16.8978163481
806	-1093.33	16.891006167
807	-1093.34	16.8841977403
808	-1093.35	16.8771367339
809	-1093.36	16.8695197422
810	-1093.37	16.8622100074
811	-1093.39	16.8536860756
812	-1093.40	16.845166557
813	-1093.41	16.8363994468
814	-1093.43	16.8269813197
815	-1093.44	16.8175703655
816	-1093.46	16.8081665964
817	-1093.47	16.7983657538
818	-1093.49	16.7891318715
819	-1093.51	16.7795022672
820	-1093.52	16.77059666
821	-1093.54	16.7615442109
822	-1093.56	16.752097789
823	-1093.57	16.743868201
824	-1093.59	16.7369235325
825	-1093.61	16.73054764
826	-1093.62	16.7265056223
827	-1093.64	16.7227138647
828	-1093.66	16.721411314
829	-1093.67	16.7209164322
830	-1093.69	16.7227491859
831	-1093.71	16.7274685473
832	-1093.72	16.7343528507
833	-1093.74	16.7449216879
834	-1093.75	16.757973356
835	-1093.77	16.7720655953
836	-1093.79	16.788160749
837	-1093.81	16.8065775616
838	-1093.83	16.8274762913
839	-1093.85	16.8490966622
840	-1093.87	16.8735986776
841	-1093.89	16.8997828487
842	-1093.92	16.9280490016
843	-1093.94	16.9583971334
844	-1093.97	16.9917874967
845	-1094.00	17.0265378454
846	-1094.03	17.0639306824
847	-1094.07	17.1022838338
848	-1094.10	17.1419966846
849	-1094.14	17.1813869735
850	-1094.17	17.2226977078
851	-1094.21	17.2623263882
852	-1094.25	17.3003505456
853	-1094.28	17.3342899576
854	-1094.31	17.362303505
855	-1094.34	17.3804709181
856	-1094.36	17.3800736189
857	-1094.38	17.3856973496
858	-1094.40	17.3880606452
859	-1094.42	17.3894108392
860	-1094.44	17.389194691
861	-1094.46	17.3867701812
862	-1094.48	17.3854320913
863	-1094.51	17.3843796649
864	-1094.53	17.3833093512
865	-1094.56	17.3822846696
866	-1094.58	17.3803409729
867	-1094.60	17.3788489933
868	-1094.63	17.3792272651
869	-1094.66	17.3777461811
870	-1094.69	17.3773281126
871	-1094.72	17.3776363851
872	-1094.75	17.3778574437
873	-1094.78	17.3779944278
874	-1094.80	17.3782150503
875	-1094.83	17.3791904012
876	-1094.86	17.3793918478
877	-1094.89	17.3799261889
878	-1094.92	17.3785738195
879	-1094.94	17.3747643533
880	-1094.96	17.3687741747
881	-1094.98	17.3611537923
882	-1095.00	17.3543972526
883	-1095.02	17.34683707
884	-1095.03	17.3394320072
885	-1095.05	17.3331215404
886	-1095.06	17.3259974124
887	-1095.08	17.318586557
888	-1095.09	17.3114521729
889	-1095.10	17.3033687279
890	-1095.12	17.2952752797
891	-1095.13	17.2864816065
892	-1095.15	17.277692506
893	-1095.16	17.2677802376
894	-1095.18	17.257185402
895	-1095.20	17.2457531294
896	-1095.21	17.2341674105
897	-1095.23	17.2213212424
898	-1095.25	17.2076345363
899	-1095.27	17.1923968951
900	-1095.28	17.17687033
901	-1095.30	17.1599241354
902	-1095.32	17.1418976876
903	-1095.35	17.1220560681
904	-1095.37	17.1007954883
905	-1095.40	17.0775887447
906	-1095.42	17.0535184933
907	-1095.45	17.0274822664
908	-1095.48	16.9999250881
909	-1095.51	16.9694543322
910	-1095.54	16.9373299352
911	-1095.58	16.9032657496
912	-1095.62	16.8663061457
913	-1095.66	16.8264489817
914	-1095.71	16.7846648164
915	-1095.76	16.7408031568
916	-1095.81	16.6947287789
917	-1095.86	16.6463058164
918	-1095.92	16.5963579238
919	-1095.98	16.5457216927
920	-1096.04	16.4941029563
921	-1096.10	16.4410962631
922	-1096.16	16.3876741587
923	-1096.21	16.3357892167
924	-1096.27	16.2868124055
925	-1096.32	16.2397809099
926	-1096.37	16.1969177418
927	-1096.42	16.1593300088
928	-1096.46	16.1285494698
929	-1096.49	16.1049947842
930	-1096.52	16.0890972504
931	-1096.54	16.0770972608
932	-1096.56	16.0652437683
933	-1096.59	16.056048092
934	-1096.61	16.0482413159
935	-1096.62	16.042524874
936	-1096.64	16.0361131305
937	-1096.66	16.0311032683
938	-1096.68	16.0267885845
939	-1096.70	16.0235881125
940	-1096.71	16.0219220549
941	-1096.73	16.0206584238
942	-1096.74	16.0214796237
943	-1096.75	16.0224374342
944	-1096.77	16.025057327
945	-1096.78	16.0282340574
946	-1096.79	16.0312853612
947	-1096.80	16.0357049216
948	-1096.82	16.0395760646
949	-1096.83	16.044390058
950	-1096.84	16.0486543465
